frame,X,Y,Z
1606,47.3598,95.7980,48.4765
1607,47.2253,95.5401,48.4936
1608,47.0659,95.1231,48.4794
1609,46.9130,94.7614,48.2917
1610,46.7619,94.3546,48.1719
1611,46.5660,94.0921,48.1701
1612,46.5128,93.9163,48.0897
1613,46.4995,93.9194,48.0671
1614,46.4048,94.0113,48.1492
1615,46.2660,94.0374,48.1524
1616,46.2255,93.9287,48.2020
1617,46.1391,93.9155,48.1669
1618,46.0023,93.8364,48.2799
1619,45.8434,93.5076,48.2428
1620,45.6441,93.2642,48.2461
1621,45.4838,93.0370,48.2665
1622,45.4277,92.9734,48.2964
1623,45.3099,93.0145,48.2934
1624,45.2392,93.0392,48.2916
1625,45.1376,92.8198,48.3110
1626,44.9528,92.7030,48.2480
1627,44.6975,92.6030,48.1629
1628,44.5459,92.4264,48.1226
1629,44.1858,92.1996,48.1039
1630,43.9309,91.9630,48.0306
1631,43.7207,91.7096,47.8075
1632,43.5317,91.5036,47.7361
1633,43.3554,91.3261,47.7557
1634,43.2104,91.2082,47.6501
1635,43.0814,91.0839,47.6496
1636,42.9451,90.8280,47.6060
1637,42.8210,90.7099,47.5874
1638,42.6191,90.8342,47.5437
1639,42.4757,90.9361,47.5616
1640,42.5554,90.9385,47.6754
1641,42.5598,91.0559,47.7320
1642,42.6255,91.1803,47.7035
1643,42.7060,91.2026,47.7509
1644,42.7754,91.1719,47.8074
1645,42.8979,91.3074,47.8406
1646,42.9302,91.4410,47.7959
1647,42.8629,91.6112,47.8648
1648,42.7616,91.6402,47.8881
1649,42.7861,91.5952,47.8508
1650,42.7606,91.4954,47.8108
1651,42.7448,91.4271,47.8229
1652,42.7983,91.3955,47.7953
1653,42.7462,91.4558,47.7579
1654,42.7179,91.3478,47.7018
1655,42.7011,91.2384,47.6958
1656,42.5656,91.3043,47.6067
1657,42.4844,91.2994,47.5809
1658,42.3951,91.1707,47.6116
1659,42.4263,91.0227,47.6148
1660,42.4257,90.8615,47.5994
1661,42.4869,90.8462,47.5723
1662,42.4993,90.9726,47.6252
1663,42.4466,90.8948,47.6582
1664,42.5381,91.0111,47.6420
1665,42.4841,91.2428,47.7443
1666,42.4710,91.4542,47.8230
1667,42.5882,91.5830,47.8726
1668,42.6583,91.7048,47.8748
1669,42.7643,91.7067,47.8605
1670,42.9320,91.7095,47.8540
1671,42.9277,91.7901,47.8288
1672,42.9265,91.7663,47.7968
1673,42.9072,91.6436,47.7520
1674,42.8340,91.4884,47.7431
1675,42.8102,91.4316,47.7466
1676,42.7563,91.3332,47.6950
1677,42.7470,91.1664,47.6393
1678,42.7615,91.1026,47.6146
1679,42.7897,91.0923,47.6447
1680,42.7417,91.2823,47.6314
1681,42.7338,91.3522,47.6516
1682,42.7293,91.3496,47.6913
1683,42.6834,91.4195,47.7311
1684,42.6975,91.4621,47.7558
1685,42.7067,91.4516,47.7622
1686,42.7110,91.4730,47.8106
1687,42.7997,91.3428,47.8076
1688,42.8521,91.3453,47.7865
1689,42.8175,91.4816,47.8424
1690,42.7962,91.5550,47.9119
1691,42.8267,91.4831,47.9653
1692,42.8236,91.4312,48.0330
1693,42.8007,91.4442,48.0456
1694,42.7461,91.4153,48.0439
1695,42.7341,91.3983,48.0433
1696,42.7493,91.3163,48.0265
1697,42.7800,91.1868,48.0361
1698,42.6715,91.1709,48.0922
1699,42.6103,91.0784,47.9925
1700,42.7171,90.9916,48.0798
1701,42.9052,91.0220,48.1155
1702,43.1640,90.9980,48.1674
1703,43.3215,90.8754,48.1733
1704,43.4800,90.7308,48.1613
1705,43.6356,90.6642,48.2358
1706,43.7896,90.6444,48.3623
1707,43.8419,90.7016,48.3016
1708,43.8963,90.6281,48.2403
1709,44.1556,90.5984,48.3247
1710,44.4555,90.6550,48.3950
1711,44.6785,90.6175,48.4212
1712,44.7729,90.4861,48.4109
1713,44.7670,90.4064,48.4035
1714,44.7860,90.2422,48.4102
1715,45.1769,89.8443,48.4266
1716,45.2890,89.5927,48.3174
1717,45.4410,89.3710,48.2366
1718,45.6559,89.2676,48.2352
1719,45.9077,89.2712,48.2896
1720,46.0186,89.2006,48.3047
1721,46.0246,88.9517,48.3786
1722,45.8836,88.8168,48.3479
1723,45.9663,88.7025,48.3244
1724,46.2674,88.5657,48.2985
1725,46.5939,88.4415,48.3134
1726,46.7281,88.3299,48.3128
1727,46.8274,88.3269,48.3657
1728,46.9464,88.5149,48.4046
1729,47.1415,88.6128,48.5026
1730,47.3858,88.5653,48.5386
1731,47.6188,88.3494,48.5559
1732,47.7213,88.0028,48.5150
1733,47.9098,87.7332,48.4401
1734,48.0203,87.6266,48.4841
1735,48.0873,87.5267,48.5020
1736,48.1523,87.3841,48.3798
1737,48.2949,87.2917,48.3446
1738,48.5034,87.2575,48.4065
1739,48.7587,86.9865,48.3873
1740,49.0196,86.6453,48.3357
1741,49.1793,86.2518,48.2988
1742,49.3200,85.9695,48.1525
1743,49.4214,85.8388,48.2262
1744,49.4406,85.7598,48.2696
1745,49.5375,85.6500,48.2444
1746,49.6357,85.7014,48.2193
1747,49.8180,85.8063,48.2235
1748,49.9485,85.8251,48.2541
1749,50.0703,85.6315,48.3394
1750,50.1047,85.3704,48.3561
1751,50.1493,85.1672,48.2416
1752,50.2382,85.1797,48.0911
1753,50.3985,85.0446,47.9693
1754,50.5178,84.8557,47.8714
1755,50.6738,84.7605,47.7422
1756,50.8277,84.8125,47.6911
1757,50.9639,84.7362,47.6361
1758,51.0909,84.5108,47.5618
1759,51.1909,84.2316,47.4840
1760,51.2950,84.0540,47.3216
1761,51.3785,83.9032,47.2522
1762,51.3822,84.1175,47.2049
1763,51.3177,84.4169,47.2534
1764,51.3366,84.9474,47.2512
1765,51.4063,85.3941,47.3569
1766,51.4652,85.8872,47.4351
1767,51.3557,86.2421,47.3794
1768,51.2246,86.5983,47.3783
1769,51.2074,86.7517,47.4787
1770,51.1743,87.0490,47.4724
1771,51.0251,87.4417,47.5166
1772,51.0164,87.8759,47.5147
1773,51.1306,88.3379,47.6386
1774,51.2570,88.8769,47.7369
1775,51.2278,89.2792,47.7747
1776,51.1468,89.6446,47.7492
1777,51.0568,89.7743,47.7883
1778,51.0235,89.8969,47.7846
1779,50.9836,90.0759,47.6545
1780,51.0637,90.1850,47.5785
1781,51.2148,90.2352,47.6071
1782,51.3625,90.6077,47.6291
1783,51.4065,90.9748,47.6751
1784,51.5763,91.3501,47.7031
1785,51.6372,91.5830,47.6831
1786,51.6729,91.7588,47.6794
1787,51.6070,91.9904,47.7814
1788,51.5451,92.3875,47.7123
1789,51.5495,92.6709,47.6440
1790,51.4660,92.9394,47.6626
1791,51.2641,93.4311,47.7105
1792,51.1430,93.7262,47.7393
1793,51.0484,94.0279,47.7092
1794,51.0281,94.3202,47.8699
1795,50.9943,94.5313,47.9743
1796,50.9541,94.7634,47.9091
1797,50.9261,95.1275,47.8844
1798,50.8871,95.4178,47.8859
1799,50.8844,95.5922,47.8873
1800,50.8359,95.9932,47.9185
1801,50.8448,96.4147,47.9801
